my.site.num,study.site,study,"jumping.worms (Amynthus, metaphire, megascolecids)",area.sampled.m2,site.replicates,replicate.size.m2,collection.method,replicate.mindistance.m,site.mindistance,sampling.notes,sample.year,sample.month,latitude,longitude,country,state/province,dist.road,elevation,altitude.m.asl,habitat.type,dom.tree.spp,dom.tree,dom.veg.spp,dom.veg,annual.precip.mm,ph,ph.method,soil.moisture.pct,mean.july.tempc,mean.jan.tempc,mean.study.temp,soil.temp,mean.annu.soil.temp,organic.C.kg,organic.N,soil.organic.matter%,,Endogeic,Epi-endogeic,Epigeic,Endogeic,Endogeic,Anecic,Endogeic,Epigeic,Epigeic,Epigeic,Epigeic,Epigeic,Epigeic,Epigeic,Epi-endogeic,Anecic,Endogeic,Endogeic,Anecic spp.,Endogeic spp.,Epigeic spp.,Epi-endogeic spp.,Unknown,row.totals,Anecic spp.,Endogeic spp.,Epigeic spp.,Epi-endogeic spp.,Anecic spp.,Endogeic spp.,Epigeic spp.,Epi-endogeic spp.,Follow.Fox,Fox.epiendo,Fox.noepiendo,,
418,II200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.62217,-94.5105,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.2,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
419,II350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.6232,-94.5111,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
420,JJ100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.44501,-94.3225,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.4,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
421,JJ150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.44538,-94.323,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,,
422,JJ200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.4452,-94.3236,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.1,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
423,JJ250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.44529,-94.3245,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
424,JJ300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.44543,-94.3251,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
425,JJ350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.44515,-94.3256,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,4.7,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
426,JJ400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.4452,-94.3264,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
427,KK50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.41242,-94.5578,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.9,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
428,KK100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.41272,-94.5581,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
429,KK150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.41294,-94.559,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
430,KK200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.41291,-94.5598,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,4.9,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
431,KK250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.4131,-94.5602,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
432,KK300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.41334,-94.5608,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
433,KK350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.41317,-94.5615,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.1,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
434,KK400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.41316,-94.5622,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
435,LL50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23968,-94.3583,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.8,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
436,LL100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.2402,-94.359,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
437,LL150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24074,-94.3585,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
438,LL250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24165,-94.3591,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
439,LL300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24218,-94.3589,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
440,LL350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24264,-94.359,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
441,MM50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.56256,-94.5218,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
442,MM100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.56223,-94.5218,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
443,MM150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.5617,-94.5218,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
444,MM200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.56126,-94.5217,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.3,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
445,MM250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.56085,-94.5218,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
446,MM300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.56029,-94.5215,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
447,MM350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.55991,-94.5215,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,6,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
448,MM400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.55955,-94.5212,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
449,NN50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67827,-93.8108,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.3,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
450,NN100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67849,-93.8103,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
451,NN150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67734,-93.8103,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,,
452,NN200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67717,-93.8099,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,4.8,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
453,NN250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67662,-93.8095,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,,
454,NN300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67644,-93.8094,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,,
455,NN350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67604,-93.8089,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.6,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
456,NN400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.67557,-93.8088,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,,
457,OO100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23368,-94.4616,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.1,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
458,OO150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.2337,-94.4622,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
459,OO200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23379,-94.463,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.3,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
460,OO250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23408,-94.4634,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
461,OO300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23415,-94.464,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
462,OO350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23471,-94.4647,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.9,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
463,OO400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,NA,NA,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
464,PP50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45185,-94.29,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.8,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,Y,Y,Y,,
465,PP100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45189,-94.2893,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,,
466,PP150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45194,-94.2886,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,Y,Y,Y,,
467,PP200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.452,-94.2876,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.9,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
468,PP250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45209,-94.2876,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
469,PP300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45233,-94.2868,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
470,PP350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.4522,-94.2862,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.4,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,Y,Y,Y,,
471,PP400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45224,-94.2856,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,Y,Y,Y,,
472,QQ50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45695,-94.2969,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,6.1,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
473,QQ100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45728,-94.2956,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
474,QQ200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45765,-94.2945,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.1,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,Y,Y,Y,,
475,QQ250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45763,-94.2938,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
476,QQ300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.4577,-94.293,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
477,QQ350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45773,-94.2924,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.2,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
478,RR50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.53793,-94.4728,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
479,RR100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.53762,-94.4725,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
480,RR150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.53738,-94.4718,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,4,,
