my.site.num,max.pack.site,max.pack.spp,func.grp,study.site,study,"jumping.worms (Amynthus, metaphire, megascolecids)",area.sampled.m2,site.replicates,replicate.size.m2,collection.method,replicate.mindistance.m,site.mindistance,sampling.notes,sample.year,sample.month,latitude,longitude,country,state/province,dist.road,elevation,altitude.m.asl,habitat.type,dom.tree.spp,dom.tree,dom.veg.spp,dom.veg,annual.precip.mm,ph,ph.method,soil.moisture.pct,mean.july.tempc,mean.jan.tempc,mean.study.temp,soil.temp,mean.annu.soil.temp,organic.C.kg,organic.N,soil.organic.matter%,,funct.code,func.group,Dendrobaena octaedra,Lumbricus spp.,Aporrectodea spp.,Dendrobaena spp.,Lumbricus rubellus,Lumbricus terrestris,Octolasion tyrtaeum,Octolasion spp.,Aporrectodea caliginosa,Aporrectodea rosea,Bimastos rubidus,Unknown,Aporrectodea turgida,Lumbricus castaneus,Dendrodrilus spp.,Octolasion cyaneum,Amynthas agrestis,Eisenia teteadra,Amynthas spp.,Endogeic spp.,Allolobophora chlorotica,Amynthas tokioensis,Eisenia fetida,Eisenia hortensis,Aporrectodea longa,Eisenia lucens,Aporrectodea octaedra,Bimastos parvus,Epi-endogeic spp.,Epigeic spp.,Anecic spp.,row.totals,row.totalsA
301,45,,,K450,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,46.40828,-91.291,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,3.8,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
309,46,,,L450,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,46.40411,-91.3068,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,4.7,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
310,47,,,L500,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,46.40431,-91.3077,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
314,48,,,M200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,46.42211,-91.3109,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,4.3,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
315,49,,,M250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,46.42258,-91.3107,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
316,50,,,M350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,46.42322,-91.31,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
318,51,,,N100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,46.42015,-91.3091,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,4.6,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
359,52,,,U300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,July,46.37098,-91.288,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-12,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
376,53,,,CC50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.31712,-94.4602,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
377,54,,,CC100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.31687,-94.4598,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
378,55,,,CC150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.31659,-94.4594,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
380,56,,,CC250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.3164,-94.458,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
381,57,,,CC300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.31625,-94.4575,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
382,58,,,CC350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.3162,-94.4569,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
383,59,,,CC400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.31596,-94.4562,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,4.1,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
400,60,,,FF100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.65331,-93.9349,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
409,61,,,HH50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24434,-94.4467,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.3,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
410,62,,,HH100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24498,-94.447,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
412,63,,,HH200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24548,-94.4475,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.2,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
413,64,,,HH250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24582,-94.4475,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
418,65,,,II200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.62217,-94.5105,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.2,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
457,66,,,OO100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23368,-94.4616,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.1,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
458,67,,,OO150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.2337,-94.4622,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
459,68,,,OO200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23379,-94.463,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.3,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
460,69,,,OO250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23408,-94.4634,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
461,70,,,OO300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23415,-94.464,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
462,71,,,OO350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.23471,-94.4647,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.9,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
463,72,,,OO400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,NA,NA,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
469,73,,,PP300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.45233,-94.2868,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
486,74,,,SS50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.47645,-94.2939,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
487,75,,,SS100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.47642,-94.2935,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
488,76,,,SS150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.47683,-94.2931,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
489,77,,,SS200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.47723,-94.2927,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
490,78,,,SS250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,,,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
491,79,,,SS300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.47799,-94.292,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
492,80,,,SS350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.4784,-94.2918,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.8,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
493,81,,,SS400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.47873,-94.2913,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
502,82,,,BLBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,Names of the study sites are acronyms of the original names,2011,June,60.5178,-150.5547,US,Alaska,,,,wetlands mixed with boreal forest,Picea mariana,Black Bruce,,,480,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
503,83,,,DVCBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,"Sampled sites were selected near boat launches, along road corridors, and in low human impact areas > 5km from the road",2011,June,60.7009,-150.7985,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
504,84,,,EOMCR,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.5449,-150.2614,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
505,85,,,ELBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.4741,150.3271,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
508,86,,,HLBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.4677,-150.2049,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
509,87,,,HT: wot,"Saltmarsh et al., 2016",N,0.18,2,0.09,Mustard,,,,2011,July,60.4765,-150.1665,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
510,88,,,JLBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.5014,-150.1653,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
511,89,,,KLBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.5205,-150.3898,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
512,90,,,LKRT: eot,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.464,-150.1588,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513,91,,,LOBL,"Saltmarsh et al., 2016",N,0.18,2,0.09,Mustard,,,,2011,June,60.4607,-150.3201,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
514,92,,,LSLBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.4713,-150.4705,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
516,93,,,NLT: eot,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.7321,-150.583,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
517,94,,,PaLBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.7583,-150.5076,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
518,95,,,PeLBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.5244,-150.3974,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
519,96,,,RLCBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.7185,-150.8183,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520,97,,,RRBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.4866,-150.0024,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
521,98,,,SLT;EL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.4799,-150.3363,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
522,99,,,SLR; EOHL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.4787,-150.1296,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
523,100,,,SLR;SOBL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.5024,-150.5046,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
524,101,,,SLR;SOBL(2),"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.5106,-150.5259,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
525,102,,,SLR: sohl,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.4585,-150.2041,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
527,103,,,S;SFR,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.456,-150.9021,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
528,104,,,S; SHR,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.4645,-151.074,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
529,105,,,SH; NOML,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,June,60.5247,-150.2904,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
530,106,,,SH; NOML(2),"Saltmarsh et al., 2016",N,0.18,2,0.09,Mustard,,,,2011,June,60.5254,-150.3114,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
531,107,,,SLREOLML,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,August,60.7331,-150.6243,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
532,108,,,SLR;WOML,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.7269,-150.6571,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534,109,,,SRCL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.7444,-150.7997,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
535,110,,,SRCR: PLPTLL,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.7789,-150.5195,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
536,111,,,SRRNORB,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.6016,-150.791,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
537,112,,,SRRNORB(2),"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.6249,-150.7949,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
539,113,,,TLBC,"Saltmarsh et al., 2016",N,0.09,1,0.09,Mustard,,,,2011,July,60.1175,-150.6301,US,Alaska,,,,,,,,,,5.74,Soil pH meter,,26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
